ROR ID	Label
01a5mqy88	ബോസ് ഇൻസ്റ്റിറ്റ്യൂട്ട്
01fz7mn40	École Nationale de la Statistique et de l'Administration Économique
01fz7mn40	ENSAE
01fz7mn40	ENSAE ParisTech
03wtvtx73	Faculty of Humanities and Social Sciences in Zagreb
03wtvtx73	Filozofski fakultet u Zagrebu
03wtvtx73	FHSS
01x26mz03	National Energy Technology Laboratory
01x26mz03	NETL
01x26mz03	Office of Fossil Energy National Energy Technology Laboratory
01x26mz03	United States Department of Energy Office of Fossil Energy National Energy Technology Laboratory
041m9xr71	Ames National Laboratory
041m9xr71	Ames Laboratory
041m9xr71	United States Department of Energy Office of Science Ames National Laboratory
04vfs2w97	Université de Lorraine
04vfs2w97	University of Lorraine
04vfs2w97	UL
00vvxbe27	National Center of Competence in Research Materials’ Revolution: Computational Design and Discovery of Novel Materials
00vvxbe27	NCCR MARVEL
00vvxbe27	NCRR Materials’ Revolution: Computational Design and Discovery of Novel Materials
05ts7ya70	Kazan State Energy University
04dbzz632	Institut Néel
04dbzz632	NEEL
0116zj450	University of Indonesia
0116zj450	Universitas Indonesia
0116zj450	UI
0116zj450	School of Medicine for Javanese
00cv9y106	Ghent University
00cv9y106	Universiteit Gent
00cv9y106	Université de Gand
00cv9y106	UGent
05g6ben79	Changshu Institute of Technology
05g6ben79	常熟理工学院
05g6ben79	CIT
05g6ben79	Chángshúlǐgōng Dàxué
05g6ben79	Suzhou Teachers’ College
028qtbk54	Shiraz University
028qtbk54	دانشگاه شیراز
028qtbk54	Dāneshgāh-e-Shirāz
028qtbk54	Pahlavi University
01y2dtv33	Universidad Tecnológica de Tula-Tepeji
01y2dtv33	UTTT
04kx2sy84	Fujian Agriculture and Forestry University
04kx2sy84	福建农林大学
04kx2sy84	FAFU
05fj6by70	Institute for Advanced Study
05fj6by70	Hanse-Wissenschaftskolleg
05fj6by70	HWK
00za53h95	Johns Hopkins University
00za53h95	Universidad Johns Hopkins
00za53h95	JHU
03cjece29	Pacific National University
03cjece29	Тихоокеанский государственный университет
03cjece29	PNU
02smfhw86	Virginia Tech
02smfhw86	Institut polytechnique et université d'État de virginie
02smfhw86	Instituto Politécnico y Universidad Estatal de Virginia
02smfhw86	Virginia Polytechnic Institute and State University
03haqsp75	Institute of Atomic and Molecular Sciences, Academia Sinica
03haqsp75	中央研究院原子與分子科學研究所
03haqsp75	IAMS
01g140v14	China Spallation Neutron Source
01g140v14	中国散裂中子源工程
01g140v14	CSNS
05srfkv34	Chelyabinsk State Medical Academy
05srfkv34	Южно-Уральский государственный медицинский университет
05srfkv34	South Ural State Medical University
05s6rge65	École Centrale de Lyon
05s6rge65	ECL
05sxf4h28	Universidade Federal do Espírito Santo
05sxf4h28	Federal University of Espírito Santo
05sxf4h28	UFES
03pkwvf72	Campion College
03xyve152	National Autonomous University of Honduras
03xyve152	Universidad Nacional Autónoma de Honduras
03xyve152	UNAH
0155zta11	University of Vermont
0155zta11	Universidad de Vermont
0155zta11	Université du vermont
0155zta11	UVM
0155zta11	University of Vermont and State Agricultural College
05hr6q169	A.T. Still University
05hr6q169	ATSU
05dq2gs74	Vanderbilt University Medical Center
05dq2gs74	VUMC
02gp4e279	Chinese Academy of Geological Sciences
02gp4e279	中国地质科学院
02gp4e279	CAGS
021v2ka51	Institut national supérieur de formation et de recherche pour l'éducation inclusive
021v2ka51	INSEI
021v2ka51	INSHEA
021v2ka51	Institut national supérieur de formation et de recherche pour l'éducation des jeunes handicapés et les enseignements adaptés
0093wrd09	Volgograd State University
0093wrd09	Волгоградский государственный университет
058m7ey48	Sandia National Laboratories California
058m7ey48	SNL
058m7ey48	U.S. Department of Energy National Nuclear Security Administration Sandia National Laboratories California
058m7ey48	U.S. Department of Energy Sandia National Laboratories California
058m7ey48	United States Department of Energy  National Nuclear Security Administration Sandia National Laboratories California
058m7ey48	United States Department of Energy Sandia National Laboratories California
04dv4he91	Laboratoire d'Informatique en Images et Systèmes d'Information
04dv4he91	LIRIS
02jqtg033	Institute for Energy Technology
02jqtg033	IFA
02jqtg033	IFE
02jqtg033	Institutt for Energiteknikk
058e7px26	Azerbaijan State Pedagogical University
058e7px26	Azərbaycan Dövlət Pedaqoji Universiteti
058e7px26	ASPU
056y7zx62	Central University of Rajasthan
056y7zx62	राजस्थान केन्द्रीय विश्वविद्यालय
056y7zx62	CURAJ
00yfw2296	Istituto Officina dei Materiali
00yfw2296	IOM
05t8y2r12	Soochow University
05t8y2r12	苏州大学
05t8y2r12	Sūzhōu Dàxué
01e41cf67	Los Alamos National Laboratory
01e41cf67	Laboratoire national de los alamos
01e41cf67	Laboratorio Nacional de Los Álamos
01e41cf67	LANL
01e41cf67	U.S. Department of Energy Los Alamos National Laboratory
01e41cf67	U.S. Department of Energy National Nuclear Security Administration Los Alamos National Laboratory
01e41cf67	United States Department of Energy Los Alamos National Laboratory
01e41cf67	United States Department of Energy National Nuclear Security Administration Los Alamos National Laboratory
02f7k4z58	Davidson College
047van922	Nha Trang University
047van922	Trường Đại học Nha Trang
047van922	NTU
047van922	Fisheries Faculty of Hanoi Institute of Agriculture and Forestry
047van922	School of Fisheries University of Sea-product Technology
047van922	University of Fisheries
04mwhg379	Notre Dame University
04mwhg379	Pamantasang Notre Dame
04mwhg379	NDU
04mwhg379	Notre Dame College
03ht1xw27	Tata Institute of Fundamental Research
03ht1xw27	टाटा मूलभूत अनुसंधान संस्थान
03ht1xw27	ടാറ്റാ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് ഫണ്ടമെന്റൽ റിസർച്ച്
03ht1xw27	TIFR
01xm3qq33	Schulthess-Klinik
014vp6c30	Institut de Mathématiques de Toulouse
014vp6c30	Toulouse Mathematics Institute
014vp6c30	IMT
046yatd98	Midwestern University
046yatd98	MWU
03vfjzd38	Center for Biomedical Research of La Rioja
03vfjzd38	Centro de Investigación Biomédica de La Rioja
03vfjzd38	CIBIR
01yvp8p19	General Numerics Research Lab
01yvp8p19	GNRL
010rve435	Laboratoire d’Économie et de Gestion de l'Ouest
010rve435	LEGO
00gqx0331	Research Complex at Harwell
00gqx0331	RCaH
03fcgva33	Westchester Medical Center
03fcgva33	WMC
03fcgva33	Grasslands Hospital
03fcgva33	Westchester Medical Center University Hospital
04w8z7f34	Moscow Engineering Physics Institute
04w8z7f34	Национальный исследовательский ядерный университет МИФИ
04w8z7f34	MEPhI
04w8z7f34	Moscow Engineering and Physics Institute
04w8z7f34	Moscow Mechanical Institute of Munitions
04w8z7f34	National Research Nuclear University
04b8v1s79	Tilburg University
04b8v1s79	Universiteit van Tilburg
04b8v1s79	TiU
01gaw2478	Teikyo University
01gaw2478	帝京大学
01gaw2478	Teikyō Daigaku
02qxkhm81	Hebei University of Chinese Medicine
01nvnhx40	October University of Modern Sciences and Arts
01nvnhx40	جامعة أكتوبر للعلوم الحديثة والآداب
01nvnhx40	MSA
01nvnhx40	MSA University
05kmggt55	Simula UiB
05kmggt55	SUIB
0371hy230	Institució Catalana de Recerca i Estudis Avançats
0371hy230	Catalan Institution for Research and Advanced Studies
0371hy230	Institución Catalana de Investigación y Estudios Avanzados
0371hy230	ICREA
02wc0kq10	SRON Netherlands Institute for Space Research
02wc0kq10	Stichting Ruimteonderzoek Nederland
02wc0kq10	SRON
02wc0kq10	Netherlands Institute for Space Research
02wc0kq10	Space Research Organisation Netherlands
031ph8d53	University of Applied Sciences Worms
031ph8d53	Hochschule Worms
05td3s095	Nanjing Agricultural University
05td3s095	南京农业大学
05td3s095	NAU
05td3s095	Nánjīng nóngyè dàxué
03x80pn82	Harbin Engineering University
03x80pn82	哈尔滨工程大学
03x80pn82	HEU
03x80pn82	Hāěrbīn Gōngchéng Dàxué
02tdf3n85	Dordt University
02tdf3n85	DC
02tdf3n85	Dordt College
043pwc612	Universidade do Porto
043pwc612	University of Porto
043pwc612	U.Porto
03tncyc93	Institut des Sciences du Mouvement Etienne-Jules Marey
03tncyc93	ISM
01tgmhj36	Coventry University
01pk8rb11	University of Kirkuk
01pk8rb11	جامعة كركوك
055n47h92	National Institutes of Natural Sciences
055n47h92	自然科学研究機構
055n47h92	NINS
055n47h92	Shizen Kagaku Kenkyuu Kikou
055n47h92	Shizen Kagaku Kenkyū Kikō
055n47h92	しぜんかがくけんきゅうきこう
055n47h92	シゼンカガクケンキュウキコウ
055n47h92	大学共同利用機関法人自然科学研究機構
05nhcdk38	Laboratoire de Physique Théorique et Modélisation
05nhcdk38	LPTM
021scha67	Institute of Biological Problems of the North
021scha67	Институт биологических проблем Севера ДВО
021scha67	IBPN
0108gqn38	Orlando College of Osteopathic Medicine
0108gqn38	OCOM
02chw6z69	Kavli Institute for the Physics and Mathematics of the Universe
02chw6z69	カブリ数物連携宇宙研究機構
02chw6z69	IPMU
02chw6z69	Institute for the Physics and Mathematics of the Universe
05cjf4t29	Universidad Politécnica de Francisco I. Madero
05cjf4t29	UPFIM
00kcd6x60	Tohoku University Hospital
00kcd6x60	東北大学病院
00kcd6x60	TUH
00wmm1d15	Institute of Art History
00wmm1d15	IPU
00wmm1d15	Institut za povijest umjetnosti
051bwap89	Institute for Information Recording
051bwap89	Інститут проблем реєстрації інформації НАН України
051bwap89	IPRI
04gyf1771	University of California, Irvine
04gyf1771	Universidad de California en Irvine
04gyf1771	Université de Californie à Irvine
04gyf1771	UCI
04gyf1771	UC Irvine
04w9fbh59	Beijing University of Posts and Telecommunications
04w9fbh59	北京邮电大学
04w9fbh59	BUPT
02zhqgq86	University of Hong Kong
02zhqgq86	HKU
02zhqgq86	Hong Kong University
05ppk0267	Universidad Autónoma de Guadalajara
05ppk0267	UAG
01vy4gh70	Shenzhen University
01vy4gh70	深圳大学
01vy4gh70	SZU
05nf86y53	Japan Atomic Energy Agency
05nf86y53	日本原子力研究開発機構
05nf86y53	JAEA
04a7rxb17	University of Hyderabad
04a7rxb17	हैदराबाद विश्वविद्यालय
04a7rxb17	হায়দ্রাবাদ বিশ্ববিদ্যালয়
04a7rxb17	హైదరాబాదు విశ్వవిద్యాలయము
04a7rxb17	UoH
04a7rxb17	Hyderabad Central University
04y24xj84	Equipe de recherche de Lyon en Sciences de l'Information et de la Communication
04y24xj84	ELICO
03yn94905	Fonctions Optiques pour les Technologies de l’information
03yn94905	FOTON
01xjqrm90	Umm al-Qura University
01xjqrm90	جامعة أم القرى
01xjqrm90	UQU
01xjqrm90	Jāmiʿat ʾUmmi l-Qurā
00cfam450	Helmholtz Zentrum München
00cfam450	Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt
00cfam450	HMGU
00cfam450	GSF - Gesellschaft für Strahlen- und Umweltforschung
00cfam450	German Research Center for Environmental Health
03q648j11	Hainan University
03q648j11	海南大学
03q648j11	Hǎinán Dàxué
006strx72	Yugra State University
006strx72	Югорский государственный университет
006strx72	ЮГУ
014837179	Iscte – Instituto Universitário de Lisboa
014837179	Iscte – University Institute of Lisbon
014837179	ISCTE-IUL
014837179	Instituto Superior de Ciências do Trabalho e da Empresa
014837179	Iscte
05ma4gw77	University of the Pacific
05ma4gw77	Universidad del Pacífico
05ma4gw77	Université du pacifique
05wp7an13	Malmö University
05wp7an13	Malmö universitet
05wp7an13	Malmö University College
05wp7an13	Malmö högskola
05wp7an13	Malmön korkeakoulu
005a3p084	Hospital Universitario Nuestra Señora de Candelaria
005a3p084	University Hospital of the Nuestra Señora de Candelaria
005a3p084	HUNSC
01km6p862	United Arab Emirates University
01km6p862	جامعة الإمارات العربية المتحدة
01km6p862	UAEU
044kxby82	Institut Montpelliérain Alexander Grothendieck
044kxby82	I3M
044kxby82	IMAG
044kxby82	Institut de Mathématique et de Modélisation de Montpellier
00qrf6g60	Istituto Nazionale di Fisica Nucleare, Sezione di Lecce
00qrf6g60	National Institute for Nuclear Physics, Lecce Section
00qrf6g60	INFN-LE
00qrf6g60	INFN Lecce
00qrf6g60	INFN Lecce Section
00qrf6g60	INFN Sezione di Lecce
01j4v3x97	Indian Institute of Technology Hyderabad
01j4v3x97	Institut de technologie indien d'hyderabad
01j4v3x97	भारतीय प्रौद्योगिकी संस्थान
01j4v3x97	இந்திய தொழில்நுட்பக் கழகம் ஐதராபாது
01j4v3x97	ఇండియన్ ఇన్స్టిట్యూట్ ఆఫ్ టెక్నాలజీ హైదరాబాద్
01j4v3x97	ഇന്ത്യൻ ഇൻസ്ററിററ്യൂട്ട് ഓഫ് കെമിക്കൽ ടെക്നോളജി
01j4v3x97	IITH
01j4v3x97	IIT Hyderabad
00d7xrm67	Graz University of Technology
00d7xrm67	Technische Universität Graz
025e3ct30	Istituto Nazionale di Fisica Nucleare, Laboratori Nazionali di Legnaro
025e3ct30	National Institute for Nuclear Physics, Legnaro National Laboratories
025e3ct30	INFN-LNL
025e3ct30	LNL
025e3ct30	INFN Laboratori Nazionali di Legnaro
025e3ct30	INFN National Laboratories of Legnaro
025e3ct30	Laboratori Nazionali di Legnaro
025e3ct30	Legnaro National Laboratories
025e3ct30	National Institute for Nuclear Physics, National Laboratories of Legnaro
025e3ct30	National Laboratories of Legnaro
05evsnd79	Intellectual Ventures (United States)
05evsnd79	IV
03e06qt98	GE Global Research (United States)
014te7048	Khazar University
014te7048	Xəzər Universiteti
014te7048	Университет Хазар
05t6q2334	Private University of the North
05t6q2334	Universidad Privada del Norte
03f4gsr42	Alliance University
027fer296	Petrozavodsk State Glazunov Conservatory
027fer296	Петрозаводская Государственная Консерватория им. А.К. Глазунова
03xg1f311	Kansai University
03xg1f311	関西大学
03xg1f311	Kansai Daigaku
05t8bcz72	University of Alicante
05t8bcz72	Universidad de Alicante
05t8bcz72	Universitat d'Alacant
